ra,dec,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,source_id
294.2610697638891,34.12815094599029,21.035006,72.66812604502633,1.8137728594832618,50,2047244991138686336
225.2293698686548,-66.98705059635692,21.182964,63.41040517553231,1.3178229901739722,50,5800604266740435456
269.28942152799357,-13.743912831082667,20.994326,75.44246796991098,1.3151449447994377,50,4150350494404528000
246.33409958517638,15.03479356251242,21.380098,52.88184527068068,1.9163405564376434,50,4464105964270499456
269.33838386408206,-13.783701786182519,20.71191,97.85487412039834,1.4626896798548688,50,4150349394887331840
236.89734238226666,-60.48740076031384,21.208874,61.91517197423128,1.1996407742895745,50,5833506190132848256
306.4151161100421,-41.110604556598474,21.116564,67.40944086982469,2.725532319905008,50,6680607125377308288
86.06327859384092,-72.83890771942549,21.166634,64.37143806202585,1.2084267436570162,50,4650820630854731392
87.16769804594286,-71.85589408506954,20.981167,76.36239776963582,1.5185123081866339,50,4650805065902241408
223.84232885122802,-67.05449976042203,21.193102,62.82109571194328,1.2907236932962032,50,5800592137743624704
223.83159537867584,-67.21783287712347,21.126774,66.7785450124077,1.7311144827054195,50,5800588529971211648
273.42144247264514,-40.10242785860297,20.699404,98.98858352232908,1.4744247418323833,50,6725813855221116032
224.67776490342237,-67.20374560360202,21.241724,60.06983583743384,2.040792686367463,50,5800578325127042816
269.4506220061591,-13.53025669617999,20.723566,96.80993408033804,2.023696929344091,50,4150364203937111680
223.8388679543328,-67.19734169556924,21.0781,69.84034070087814,2.1480479617565686,50,5800588701770560256
269.38784779667515,-13.456859019401186,20.933489,79.79045155906738,1.582303384308706,50,4150377157563975168
294.89252888275854,25.358694711267443,21.273075,58.36011368980404,1.1398029537154069,50,2021651418472014720
229.175618237826,-43.005830882577776,20.992058,75.60019713524228,1.3311459491779434,50,6003882457494533632
224.44130488643225,-67.22219033505951,21.183012,63.40762882064377,1.1679226288645683,50,5800579562079841664
294.9554947772621,25.541080897412314,21.182154,63.457730581657714,2.012877396573195,50,2021658290419073536
268.83708174670755,-17.77409473773992,20.646862,103.89667918141936,2.276436942219867,50,4144477521787176576
268.8133288312527,-17.756233752157208,20.755302,94.0210385860263,1.7751257464892691,50,4144478346421009408
85.9992629007153,-72.85219604050984,21.114456,67.54046135139163,1.6708122055174948,50,4650820695313640320
86.82230224102115,-71.86481533758098,21.01307,74.1512245195188,1.6436676795925813,50,4650804275628378880
86.3740304962815,-71.90896921519708,20.932444,79.86723024603423,1.2710246518452344,50,4650801522571343616
227.5726269113046,-42.223862203143675,20.929182,80.10749028212425,1.2103181602325799,50,6003848578795151232
269.34494687702716,-13.575230287408285,20.902136,82.12809662363946,1.9167835945594933,50,4150362863911831296
307.0673612084317,-39.9505633620305,21.154737,65.08051979643257,2.009905489031219,50,6680792221288358400
151.34530177432958,-46.928190331824304,20.828335,87.90469771802094,1.5519787235561273,50,5408422522217991168
273.4828401836414,-40.03657629888546,19.463976,308.85583649473267,1.9930323693276033,50,6725814542411753728
86.7519535454705,-71.82845510986763,21.08666,69.29186124315062,1.4113972021581747,50,4650807436720691328
240.98769768416415,-56.21511226425975,21.193504,62.79782977102763,1.7911184529039308,50,5836221983905548672
227.8655241403127,-42.16083972646525,21.036434,72.5726362846645,1.4220692398660058,50,6003852633244602368
268.86327652198804,-17.77168764621508,20.687744,100.05728380016342,2.139298846112893,50,4144477556154662784
269.14731698998895,-13.627676740888498,20.785543,91.43843321228769,1.5646395558348825,50,4150367055801498368
227.75709741125337,-41.88731797168438,20.984135,76.15393409709387,1.7918308522222555,50,6003860639063496064
86.56318145595377,-71.87283671632089,20.919315,80.8388931017733,1.4948909835038333,50,4650807741684558208
86.9849182104579,-71.86078698744525,20.95223,78.42489316780585,1.4002086812988614,50,4650805542658497280
273.5256341983528,-39.812539053993376,20.67954,100.8160816398368,1.20147154038379,50,6725835806790836992
86.66306486446248,-71.7715335559276,20.899282,82.3443043624619,1.9519061754945595,50,4650809253512945920
273.83776980699105,-39.825166723121725,20.597984,108.68075788011411,1.3714958766593512,50,6725821173845529984
151.76146928600318,-46.77819421968848,21.140854,65.91805559908119,1.6999231726292743,50,5408438293341685760
313.0595858297336,40.20685594288862,21.153618,65.1477405909673,1.3413025029315804,50,2065096077799995392
295.0372929495972,25.664966271923067,21.236408,60.3646874047793,1.7741253717070644,50,2021682857637892608
269.1963760754429,-13.668112949112059,20.983402,76.20529213852977,1.7931829210525012,50,4150354892453073536
295.0105450363094,25.405915516890726,21.248121,59.71697201754649,1.977498247901132,50,2021652586702240896
268.65166241370275,-17.789968834396852,20.40683,129.60272230427995,2.6064213705418124,50,4144466423675028352
234.69182971450078,-75.41875494092655,21.11648,67.41463267183407,1.7699083208257658,50,5781866389557756416
224.4165447889931,-67.11801663178777,21.293163,57.290281488687846,1.5315821372463136,50,5800581280067182720
306.79851713434806,-40.95543583689995,21.0721,70.22733412633613,1.831805569475415,50,6680584104353967488
273.4773573333629,-40.09806847219618,19.759718,235.2117781539479,2.0842575808072055,50,6725811003358526208
86.46531960637049,-71.75389214068578,20.915667,81.11092696043289,1.4456913953951078,50,4650810215577606912
268.84282075605626,-17.788034021856614,20.796196,90.54570904341193,4.013550300206009,50,4144477418776484096
151.84931437325992,-46.70867165362368,20.801317,90.11961723605312,1.2982149738123316,50,5408440217486041088
229.63529277843418,-43.05077062704723,21.008053,74.4946685733002,1.5673611957897287,50,6003872802406970368
151.44755854037837,-46.35901189255993,21.051802,71.55264367480952,1.7180181587065086,50,5408468495551706752
268.92495496443127,-17.732955448795508,20.745142,94.9051382311138,1.7969409778236791,50,4144477934111702784
237.78518996221246,-60.571464596430665,21.06276,70.83416590946345,1.2939162349525408,50,5833481485473495168
86.74324533162581,-71.86976259894705,21.072762,70.18454212839978,2.5071867444837124,50,4650806886963682304
86.51479815994288,-71.71964125501252,20.946272,78.85643802223562,1.583841264112279,50,4650810563456235520
