ra,dec,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,source_id
245.60890985779992,15.138096373883984,16.433006,5036.669832705081,2.0799050191892516,500,4464147505195668352
245.7510455793807,14.976233837258276,19.490137,301.5030424337684,0.7533789076916173,500,4464129565115417216
245.7711955522751,14.85193954185603,18.685534,632.6048952070219,0.9196201901491741,500,4464123586520792704
245.73073850575264,15.18149830341671,19.875029,211.51205918208322,0.6820388428984491,500,4464150490196522368
246.21689074523456,15.363188583585705,19.33048,349.2641345485476,0.8475591617226031,500,4464171312198231936
245.93886203587385,14.997769448864327,16.707714,3910.753443662866,1.7821105509983357,500,4464132008953623424
245.81557197879107,14.86563185697561,19.944273,198.44360782749786,0.7196493521165858,500,4464123483441590912
246.4472137630494,14.840762700432844,19.371414,336.3413860163479,0.7820107265583399,500,4464087989832186496
246.26637395955171,15.540449764247903,18.68187,634.7441219026414,1.011843584788845,500,4464175469726735872
245.68016932381775,14.955864158986953,17.433826,2003.6225710626754,1.3500528480211196,500,4464128091943466624
245.71447411563742,14.948362624535624,15.47387,12184.231856580298,3.597755623481895,500,4464127954504509696
245.88063075541234,15.084669602127834,16.681145,4007.6398720656257,1.9785017001534266,500,4464136613158577408
246.4500705052484,14.9180366795396,18.357224,855.9666121163889,1.1957120084791522,500,4464089673459096448
246.31321162832484,15.156466952728467,18.075155,1109.9005701218964,1.2746387894013942,500,4464112423902907392
245.82404751399613,14.798851444710714,20.198511,157.01516361244566,0.6616847374035429,500,4464076036939812352
246.4715193074565,14.914872788090015,19.287825,363.25881775585174,0.9155362881274284,500,4464089467300662528
246.2270362492808,15.305339195264136,16.027048,7320.263773089523,2.9720156622682254,500,4464167846160909312
245.72307932461024,14.874957987377444,16.76416,3712.634249624308,1.784085644713512,500,4464124106213804672
245.68798804390218,14.833805242194291,15.481883,12094.641323464923,3.3421766878725183,500,4464123865695635328
245.987460201841,14.99106170745144,14.093378,43450.51657356431,6.906089462347711,500,4464085210989960448
195.058255485396,-57.241682811725724,19.334703,347.90830732287867,0.7612499043608631,500,6060396324384567296
194.65634782956673,-57.41874517792446,19.457495,310.7052435880322,0.7192868635108183,500,6060388382993791104
195.23917868943764,-57.219845872590106,18.571556,702.6249509634426,0.9314012562631477,500,6060384916969185536
195.1346027955144,-57.23629184135577,19.508274,296.5083509461846,0.8800167518329148,500,6060396182641479424
195.36432046839775,-57.2973480980364,19.394835,329.1640860927376,0.7458916099912715,500,6060404051039605888
195.11217540349026,-57.13272490026106,19.69586,249.46096363939125,0.7116569090006069,500,6060400958669873536
194.61540686354843,-57.481283337088634,18.441544,792.0062717115865,1.0047050559664237,500,6060387146042844032
195.00175937559263,-57.229658790187926,18.896536,520.8731269931918,0.8262763871469283,500,6060395839044099200
124.6333074798434,-20.168813345447745,18.50001,750.4852388820626,1.105594022828129,500,5707276272342690816
194.92241813761296,-57.392003125324955,19.372787,335.91642268182056,0.8086884454854065,500,6060381889015535744
194.4598859143665,-57.47762640016514,19.372444,336.0229253186646,0.7509283018316909,500,6060386497497759744
194.76008525650516,-57.37740429609084,19.959942,195.6002040782165,0.5871219562562571,500,6060388181144915584
124.59006631125358,-20.004087240929486,18.322401,883.8655718850262,1.1052775979439806,500,5707282731974014464
194.92607352871832,-57.35793765994606,19.529844,290.6756430248794,0.7445238669215538,500,6060382163883288448
195.1544213592581,-57.249872038586076,18.20756,982.4779718396455,1.0393905312492135,500,6060396496183253248
195.28547857733966,-57.28549668661842,19.763445,234.4059464237548,0.7392724046194012,500,6060383538275377536
195.34139147765885,-57.39514136958282,19.919888,202.9509422264829,0.7975562131301366,500,6060402543516606208
194.88822424300412,-57.33403483425888,19.851082,216.2288411201342,0.6566738204502488,500,6060394159720569728
195.5263634164636,-57.314805304382475,18.12781,1057.3581534651928,1.0985075943758622,500,6060403260748880640
195.1235109681277,-57.23282368515745,20.132898,166.79652356089434,0.6617036657094086,500,6060396388824820736
194.57725950527578,-57.29325569019474,19.37484,335.28183221393357,0.7941621862327726,500,6060393025849300352
194.98915284566465,-57.20636359279893,19.198917,394.25721560095695,0.8285586669533493,500,6060398862701099776
194.9168655576994,-57.39889473447956,19.399853,327.6462159968223,0.8990350510510402,500,6060381858933853568
194.73043572708417,-57.25545976879557,19.90151,206.41536866983057,0.70131154069584,500,6060393403806663296
194.52563430834488,-57.462117186362924,19.98624,190.91938256422978,0.6353611914111935,500,6060386699376552832
194.61499442953294,-57.4209578700078,18.692924,628.3139007388006,0.866443951726834,500,6060388314273943680
195.375977497109,-57.343853501489285,16.498932,4739.94474173494,2.3271140335740204,500,6060402852754263296
195.07987680534987,-57.32408353401122,19.927483,201.53613721693972,0.6404758496166432,500,6060383920518659072
195.09648359272626,-57.239736073973624,19.568832,280.42304135370017,0.6930557181019213,500,6060396358744322560
74.79161078532293,5.129015300034093,9.730505,2416262.9118452556,729.9690828899243,500,3239649301152002304
74.78752701341541,5.05864405434917,18.778437,580.7263743337501,0.904283710807743,500,3239647720604135680
195.12856322266347,-57.11492865321032,19.316696,353.7267443814995,0.7961289486281773,500,6060401203467762816
195.07708207856447,-57.21031034753469,19.077394,440.9490702433494,1.8328737995558662,500,6060397247793395840
195.40230105047772,-57.371147077146176,18.60734,679.845636944871,0.8847379560202735,500,6060402680955563776
195.5957418397173,-57.278015686303114,20.062332,177.9973263454233,0.6464805793113543,500,6060404772595137024
195.3460311590825,-57.38177086177016,19.275574,367.3810237058024,0.791168671414719,500,6060402607912371584
195.25594050166913,-57.25915620069691,19.76817,233.38818847921664,0.7439778315649261,500,6060384569050640512
195.16064873295554,-57.30408019753377,17.108679,2703.179051503076,1.5187022787974263,500,6060384019290939904
195.38073217918745,-57.37955468881529,15.460606,12334.006631244421,3.4580182942932405,500,6060402577876346368
195.23466209053353,-57.21767302364926,19.825043,221.47744218771285,0.7293007349098585,500,6060396667982982784
124.67726675555244,-20.054683469169113,18.239025,954.4131514540994,1.0724734287981696,500,5707281735541613312
194.4477012376686,-57.45149169445938,15.652523,10335.630741837253,3.1901682946026577,500,6060389521174581376
195.3870737211327,-57.367124063736945,19.152332,411.54157341619447,0.8313295033847969,500,6060402573577918208
194.83207849945907,-57.323274168924776,18.78318,578.1947878736386,0.8939365592193013,500,6060394949994587648
194.56995295314823,-57.50789864121259,17.938334,1258.962732917188,1.091275828313601,500,6060385634202975488
194.9419452035787,-57.404510622934424,17.482807,1915.2405237585128,1.5477750815303501,500,6060381824592503936
195.0758173026554,-57.39744592316014,17.562767,1779.2601089586149,1.3209039886192884,500,6060381274836706688
195.1480013150075,-57.09446311600259,19.976854,192.57694172720443,0.6419472015105981,500,6060401375267194880
194.8039897410506,-57.32108394806222,19.30898,356.2489665859253,0.72127452885032,500,6060395121793281280
194.7913465063426,-57.20086787337483,19.252901,375.1334472816962,0.7230942508571342,500,6060399618629289472
194.90251066507113,-57.371493155639065,18.235613,957.4163624438013,1.0237340923944032,500,6060382133811921536
194.91020381215014,-57.209715169675064,19.864618,213.54987659690036,0.6423212285614558,500,6060399004445180928
194.53277132472243,-57.47369922109609,19.372005,336.1587134241609,0.7777475594500183,500,6060386634956539648
195.15511281317987,-57.31905902605998,19.210043,390.23789567701357,0.7889985665781607,500,6060383263396746880
74.67963475349745,4.750726595104426,19.201893,393.1778723699048,0.799647365258402,500,3239444757629432704
195.02981645184323,-57.08167852789883,18.517048,738.8002092122408,2.700527527355094,500,6060401925040958976
194.4181678373841,-57.398547528756886,19.578775,277.86645755070873,0.8679376765663411,500,6060390620686460800
74.82877334816358,4.763781103033239,14.912328,20436.909645093838,4.728414161319418,500,3239445552201220224
195.50712874743454,-57.30315532838568,18.591772,689.6634910862055,0.9084611436230642,500,6060403299416579072
194.43742481009704,-57.40397749662358,19.659178,258.03305552595293,0.712313287306315,500,6060389864752607616
194.73019919329485,-57.334861339979476,18.699923,624.2767141318834,0.8429815513937708,500,6060389177577372928
