ra,dec,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,source_id
268.85007114038797,-17.744067339753116,19.897352,207.2075792902895,2.22025602487267,100,4144478415208920320
273.5910072751005,-40.11784325690612,20.153082,163.7244258467724,1.2744551069786112,100,6725810178726323968
273.690969185294,-39.66090188065068,20.407421,129.53232289032056,1.8621138727796547,100,6725826941978895104
229.25787347459843,-43.26394174514567,20.86874,84.69350205663952,1.059395709152547,100,6003865861739122688
270.4184631926143,-12.95412631382317,20.512272,117.60822219336222,1.2264272499643676,100,4150336578717976320
224.5872462826356,-67.12673876685507,20.999916,75.05509386660691,1.1101901135190886,100,5800581726743358208
269.293029686907,-13.57255292326894,19.11102,427.50249129469984,2.3776527008248474,100,4150357263317967616
316.025623251764,39.417591656798194,20.96428,77.55936689000832,1.4346551531853158,100,1872309804932257792
273.58685900097805,-39.866051123124,20.220373,153.88518030489314,1.2791066710428485,100,6725823063628890240
223.90337156939893,-67.15355562588391,21.002138,74.90163206534973,1.127603246472107,100,5800590247958786432
268.6160864139537,-17.66226643491337,20.249693,149.78523472357878,1.8185570984548076,100,4144471371389647360
229.26649834235735,-43.027770065596336,20.920988,80.71438038674506,1.6227357977876797,100,6003881667220544768
295.25336803821415,25.34668647178669,21.072697,70.18875774244326,1.1316815374428908,100,2021660008411346560
295.10537415571633,25.461545244048356,21.058947,71.08335004586256,1.015216497272166,100,2021653239537940864
229.23053935186346,-43.26056142517903,20.998005,75.18726589418232,1.2148904706930275,100,6003865930458598784
229.39341218237485,-43.286165346180525,20.804619,89.8460700019288,1.3598315218969947,100,6003862253966592384
269.012001183543,-13.499591609420031,20.42477,127.47885613230616,1.2082217459862965,100,4150372553362545152
268.8242700359693,-17.748524759929012,20.141764,165.44002912516186,1.8835896712931208,100,4144478449500221824
268.9429494066146,-17.81663949734464,19.284254,364.45590326030884,2.4789469242346724,100,4144474017162309248
269.2333246290987,-13.511335158232603,19.942032,198.8536699637494,1.6331690412291937,100,4150370216939452672
268.95196259903787,-17.878760039226137,19.964998,194.69161544418313,5.296171359202362,100,4144472780142658944
312.90731086517934,40.16856936872217,20.956522,78.11553748239115,1.0534672801036453,100,2065075942990535552
295.4096797362553,25.480652624774144,20.975916,76.73254212973941,1.365404956422005,100,2021662894631522176
240.68346293122357,-56.21021754204479,20.717638,97.33997779060603,1.2265967565799358,100,5836229371252421376
241.26193649198723,-56.25914977216234,20.982513,76.2677097396706,1.1225638199979073,100,5836219372565484032
241.0499597578957,-56.19091346192988,20.86297,85.14484621685781,1.5130330887124734,100,5836223530092132608
86.77700460323445,-71.88571993217995,20.958094,78.00249580966101,1.1861158848299531,100,4650806779604781568
241.01185681291136,-56.132696587801924,20.979156,76.50397138761925,1.25594724108679,100,5836224870122585472
269.5190062248748,-13.5277110365873,17.551989,1797.0110910413177,3.15526145902035,100,4150361141622822656
313.06386445340206,40.183056801241946,20.968756,77.24028006241751,1.2961369016763498,100,2065096009080517760
268.63418887137897,-17.623307553538826,19.480955,304.0636636378341,3.3732662924874504,100,4144472367822169216
151.05659441975095,-46.74830392863456,21.033092,72.79631132521035,1.0103748778607122,100,5408475230062283392
227.84133489915297,-42.15475474445964,20.811083,89.31272019288417,1.0357225858684878,100,6003852667604343424
313.111042732503,40.355343466354114,20.949755,78.60397205298176,1.0616306398839805,100,2065101609717837952
269.1017663481228,-17.642433801894708,16.968796,3074.876992435042,3.651264776688919,100,4144483259865889024
270.6959681554332,-12.686555556481142,20.0261,184.03735249722754,1.389606743216572,100,4150348089222459392
85.96999287361423,-72.8764931658665,20.620657,106.4348376425761,1.2076571554333833,100,4650820248637036800
306.0219126836492,-40.972996120362616,20.792887,90.82204042454529,1.3877417528906324,100,6680621964489136000
306.5381009115556,-40.32015793910066,17.692236,1579.2533269761632,3.9481905334397607,100,6680666980041325568
273.3319411159689,-39.802578760171286,19.772694,232.4173173552593,1.9050172725390615,100,6725833680787071232
273.3503364370792,-39.749653823361804,20.598146,108.66457417313593,1.400959951751172,100,6725834471067161216
269.4710848157834,-13.518014068174411,20.277632,145.97999379521625,1.4113227589893578,100,4150364032142195200
269.1361393052177,-17.71302868486755,19.107737,428.79700682078453,1.7820943368852193,100,4144481679317061632
269.1099700151579,-17.65221567515573,20.010666,186.6722734756575,1.4879831179448733,100,4144482813189148032
236.71978048743694,-60.682248412287485,20.581099,110.38428051623035,1.5138077438882094,100,5833503200835603712
241.04498443340094,-56.12887386935091,20.870874,84.52717468369957,1.3181548634335767,100,5836224904482317440
223.7415121887373,-67.2523292571678,21.019444,73.7171960319398,1.1761262452633348,100,5800587980215377152
86.71668908152562,-71.81148363416183,20.81,89.40189711718784,1.4779740554504701,100,4650807432444273152
269.43940318876275,-13.409219150867846,20.427626,127.14396910584033,1.6096593607315832,100,4150377879118484352
269.067700174732,-13.554409063626398,20.56915,111.60558982728674,1.4081789273056509,100,4150371385130264320
229.37353298845315,-43.32909389386214,20.793394,90.77966222759615,1.3199018054369884,100,6003862082167865472
313.313316347386,40.4914973236285,20.980957,76.37718394722492,1.3996201019699768,100,2065106969837325824
268.67148785484187,-17.803006258407027,20.34011,137.81665312232306,1.738984287715515,100,4144466217429507584
273.7219043984533,-39.81064323393773,19.773405,232.26534028461043,2.137100419970349,100,6725821964120120448
87.20927132992195,-71.88895902615222,20.875742,84.149096505658,1.1882299994662577,100,4650804580586806144
246.77695304774227,-45.62939699405659,20.896624,82.54608741358855,1.541057804879889,100,5942422952981370752
294.3784159691619,34.12938335248218,20.915274,81.14033871377502,1.4447604072194515,100,2047248083515130112
229.11533831191502,-43.11698148721666,20.688786,99.96139969436865,2.2837698524835703,100,6003880155402262784
229.1623411586399,-42.94227853463203,20.887835,83.21707968572666,1.2321329593138233,100,6003885687309001856
268.83317452528263,-17.775093119087575,19.63713,263.3261874250771,1.4860049688559998,100,4144477521787184000
224.37941842640043,-67.2283144133195,20.733126,95.96131461629383,1.4679746534676956,100,5800580244965634048
245.3272980567941,14.584433173340305,20.965591,77.46578192495649,1.6571290278341482,100,4464021744256954368
295.28612386759113,25.477929906284427,21.086016,69.33305994667352,1.2244592275940123,100,2021665712130224256
269.42131028937405,-13.47397672731715,20.248121,150.00227853498174,1.7097670584647255,100,4150365337856002048
269.1320852019029,-13.66994556610974,20.379433,132.91480608309405,1.2417406422971178,100,4150366334246655744
269.3224270249178,-13.727802954297651,19.132208,419.2405504573144,1.8424054004200017,100,4150351903148441856
86.9830868439895,-71.82562707586847,20.804913,89.82176763724368,0.9681835912923891,100,4650805783176672000
246.49030999662816,-45.597447727085225,20.734377,95.85079350955976,1.543223204189473,100,5942426320234503168
86.96057190085357,-71.88951927686274,20.776867,92.1720728504769,1.282202745125661,100,4650803996473529728
294.53798850586696,34.182484065439795,20.96687,77.37457363850957,1.3896989854863557,100,2047249079948597888
268.96997813433535,-17.835919116656328,20.355856,135.83261331871051,1.7526023611872354,100,4144473364265681024
313.1019480920348,40.05390438456407,20.790564,91.01657951883305,1.152006681822839,100,2065082333903856256
229.19802762636127,-42.97672818952189,19.931036,200.8779422631093,1.4253986132698255,100,6003882590642701312
294.27442934945026,34.04049322033329,21.07334,70.14720229546587,1.350993094716287,100,2047241452087122688
268.9965512882574,-17.63510688163138,18.53385,727.455808638205,2.0964597207891233,100,4144480339300644736
225.27760846192672,-66.9877665554547,20.88714,83.2703312044026,1.0790918124702404,100,5800604301099713024
273.57654505181506,-40.15611015382639,15.781986,9173.857131815419,7.274652260660466,100,6725809968245361152
